"","City","SKU_Cookware","SKU_Crockery","SKU_Electronics","SKU_Farm Fresh","SKU_Fashion","SKU_Food Services","SKU_Healthcare","SKU_Home Essentials","SKU_Home Fashion","SKU_Plastics","SKU_Processed Food","SKU_Shoes","SKU_Sports","SKU_Staples","SKU_Stationery","SKU_Toys","SKU_Trolley Bags","SKU_Utensils","SKU_Wellness","Sale","City.Type","LiteracyRate","Population","AvgCPI","Area.km2."
"188","Gangtok",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26225308.0085106,"City",89.33,100286,141.2,35
"189","Gangtok",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414048.012765957,"City",89.33,100286,141.2,35
"190","Gangtok",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1047641.28510638,"City",89.33,100286,141.2,35
"191","Gangtok",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14730.1276595745,"City",89.33,100286,141.2,35
"192","Gangtok",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3713951.46382979,"City",89.33,100286,141.2,35
"193","Gangtok",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11576219.2425532,"City",89.33,100286,141.2,35
"194","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1726479.42553191,"City",89.33,100286,141.2,35
"195","Gangtok",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4618887.21702128,"City",89.33,100286,141.2,35
"196","Gangtok",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12424446.1276596,"City",89.33,100286,141.2,35
"197","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,361768.655319149,"City",89.33,100286,141.2,35
"198","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14366667.7489362,"City",89.33,100286,141.2,35
"199","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1690020.13617021,"City",89.33,100286,141.2,35
"200","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1867244.51914894,"City",89.33,100286,141.2,35
"201","Gangtok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2843098.52340425,"City",89.33,100286,141.2,35
"202","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3304291.48510638,"City",91.47,957352,142.6,215
"203","Guwahati",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7807870.98723404,"City",91.47,957352,142.6,215
"204","Guwahati",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13446955.3659574,"City",91.47,957352,142.6,215
"205","Guwahati",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59370.829787234,"City",91.47,957352,142.6,215
"206","Guwahati",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162177.86382979,"City",91.47,957352,142.6,215
"207","Guwahati",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208940461.502128,"City",91.47,957352,142.6,215
"208","Guwahati",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7424836.39148936,"City",91.47,957352,142.6,215
"209","Guwahati",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7367212.74468085,"City",91.47,957352,142.6,215
"210","Guwahati",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4499185.45957447,"City",91.47,957352,142.6,215
"211","Guwahati",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20318968.3276596,"City",91.47,957352,142.6,215
"212","Guwahati",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75925665.5446809,"City",91.47,957352,142.6,215
"213","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14246331.6893617,"City",91.47,957352,142.6,215
"214","Guwahati",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23248876.6127659,"City",91.47,957352,142.6,215
"215","Guwahati",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64643191.106383,"City",91.47,957352,142.6,215
"216","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1450439.7106383,"City",91.47,957352,142.6,215
"217","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59868878.8765958,"City",91.47,957352,142.6,215
"218","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10372216.4425532,"City",91.47,957352,142.6,215
"219","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8145155.56595745,"City",91.47,957352,142.6,215
"220","Guwahati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15813558.9829787,"City",91.47,957352,142.6,215
"221","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,725622.587234042,"Town",86.91,631364,142.2,209
"222","Jamshedpur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188493.70212766,"Town",86.91,631364,142.2,209
"223","Jamshedpur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711108.3787234,"Town",86.91,631364,142.2,209
"224","Jamshedpur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5338463.45531915,"Town",86.91,631364,142.2,209
"225","Jamshedpur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211730.582978723,"Town",86.91,631364,142.2,209
"226","Jamshedpur",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375996.6595745,"Town",86.91,631364,142.2,209
"227","Jamshedpur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1915957.36595745,"Town",86.91,631364,142.2,209
"228","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1096925.62978723,"Town",86.91,631364,142.2,209
"229","Jamshedpur",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,309615.987234043,"Town",86.91,631364,142.2,209
"230","Jamshedpur",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5621901.88510638,"Town",86.91,631364,142.2,209
"231","Jamshedpur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22717806.9829787,"Town",86.91,631364,142.2,209
"232","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5335605.66382979,"Town",86.91,631364,142.2,209
"233","Jamshedpur",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4847736.32765958,"Town",86.91,631364,142.2,209
"234","Jamshedpur",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19273826.2510638,"Town",86.91,631364,142.2,209
"235","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,495011.863829787,"Town",86.91,631364,142.2,209
"236","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17547023.0085106,"Town",86.91,631364,142.2,209
"237","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2794643.18723404,"Town",86.91,631364,142.2,209
"238","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1834935.79574468,"Town",86.91,631364,142.2,209
"239","Jamshedpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3423525.66808511,"Town",86.91,631364,142.2,209
"240","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558708.680851064,"Town",83.42,1091295,142.6,9
"241","Jorhat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797355.61702128,"Town",83.42,1091295,142.6,9
"242","Jorhat",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865396.24255319,"Town",83.42,1091295,142.6,9
"243","Jorhat",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337847.45957447,"Town",83.42,1091295,142.6,9
"244","Jorhat",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704030.672340425,"Town",83.42,1091295,142.6,9
"245","Jorhat",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47338342.4170212,"Town",83.42,1091295,142.6,9
"246","Jorhat",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62367.6936170213,"Town",83.42,1091295,142.6,9
"247","Jorhat",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,823392.297872341,"Town",83.42,1091295,142.6,9
"248","Jorhat",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14990.170212766,"Town",83.42,1091295,142.6,9
"249","Jorhat",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4920629.85531915,"Town",83.42,1091295,142.6,9
"250","Jorhat",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17875257.8553192,"Town",83.42,1091295,142.6,9
"251","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3660631.39574468,"Town",83.42,1091295,142.6,9
"252","Jorhat",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6474161.05106383,"Town",83.42,1091295,142.6,9
"253","Jorhat",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19103691.987234,"Town",83.42,1091295,142.6,9
"254","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434661.591489362,"Town",83.42,1091295,142.6,9
"255","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15115969.4851064,"Town",83.42,1091295,142.6,9
"256","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1728662.54468085,"Town",83.42,1091295,142.6,9
"257","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2518931.3787234,"Town",83.42,1091295,142.6,9
"258","Jorhat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4142514.42978724,"Town",83.42,1091295,142.6,9
"259","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1486728.7787234,"Town",85.76,207604,143.6,127
"260","Kharagpur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509206.95744681,"Town",85.76,207604,143.6,127
"261","Kharagpur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233472.18723404,"Town",85.76,207604,143.6,127
"262","Kharagpur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6991580.08510638,"Town",85.76,207604,143.6,127
"263","Kharagpur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523359.75744681,"Town",85.76,207604,143.6,127
"264","Kharagpur",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43997460.0851064,"Town",85.76,207604,143.6,127
"265","Kharagpur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6155794.83829787,"Town",85.76,207604,143.6,127
"266","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1243483.3787234,"Town",85.76,207604,143.6,127
"267","Kharagpur",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1362975.44255319,"Town",85.76,207604,143.6,127
"268","Kharagpur",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3587086.01702128,"Town",85.76,207604,143.6,127
"269","Kharagpur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21848335.8765957,"Town",85.76,207604,143.6,127
"270","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4281189.13191489,"Town",85.76,207604,143.6,127
"271","Kharagpur",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4223666.60425532,"Town",85.76,207604,143.6,127
"272","Kharagpur",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23901341.787234,"Town",85.76,207604,143.6,127
"273","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327020.357446808,"Town",85.76,207604,143.6,127
"274","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18524616.8,"Town",85.76,207604,143.6,127
"275","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29745709.3914894,"Town",85.76,207604,143.6,127
"276","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1901587.17446808,"Town",85.76,207604,143.6,127
"277","Kharagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3862787.6,"Town",85.76,207604,143.6,127
"278","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47474466.4393617,"City",86.31,4496694,143.6,185
"279","Kolkata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61006916.4878724,"City",86.31,4496694,143.6,185
"280","Kolkata",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83942349.2799999,"City",86.31,4496694,143.6,185
"281","Kolkata",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135168694.49617,"City",86.31,4496694,143.6,185
"282","Kolkata",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45414601.05,"City",86.31,4496694,143.6,185
"283","Kolkata",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000588008.24043,"City",86.31,4496694,143.6,185
"284","Kolkata",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42565294.3376596,"City",86.31,4496694,143.6,185
"285","Kolkata",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39653509.997234,"City",86.31,4496694,143.6,185
"286","Kolkata",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13139154.8793617,"City",86.31,4496694,143.6,185
"287","Kolkata",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154149426.681915,"City",86.31,4496694,143.6,185
"288","Kolkata",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,859816642.36383,"City",86.31,4496694,143.6,185
"289","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123524541.645745,"City",86.31,4496694,143.6,185
"290","Kolkata",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148309704.764681,"City",86.31,4496694,143.6,185
"291","Kolkata",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,958744968.042978,"City",86.31,4496694,143.6,185
"292","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9617598.97106383,"City",86.31,4496694,143.6,185
"293","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,702099029.160212,"City",86.31,4496694,143.6,185
"294","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,125357324.688085,"City",86.31,4496694,143.6,185
"295","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58271187.6702128,"City",86.31,4496694,143.6,185
"296","Kolkata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121953860.554468,"City",86.31,4496694,143.6,185
"297","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6972922.79,"City",91.92,2405665,138.5,217.6
"298","Nagpur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20557121.79,"City",91.92,2405665,138.5,217.6
"299","Nagpur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22719115.27,"City",91.92,2405665,138.5,217.6
"300","Nagpur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22404343.47,"City",91.92,2405665,138.5,217.6
"301","Nagpur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9252046.89999999,"City",91.92,2405665,138.5,217.6
"302","Nagpur",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420143072.36,"City",91.92,2405665,138.5,217.6
"303","Nagpur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22378396.95,"City",91.92,2405665,138.5,217.6
"304","Nagpur",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20026664.14,"City",91.92,2405665,138.5,217.6
"305","Nagpur",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4414673,"City",91.92,2405665,138.5,217.6
"306","Nagpur",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43768068.84,"City",91.92,2405665,138.5,217.6
"307","Nagpur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,274078851.26,"City",91.92,2405665,138.5,217.6
"308","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43601559.47,"City",91.92,2405665,138.5,217.6
"309","Nagpur",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50676361.82,"City",91.92,2405665,138.5,217.6
"310","Nagpur",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,192819255.86,"City",91.92,2405665,138.5,217.6
"311","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4372657.37,"City",91.92,2405665,138.5,217.6
"312","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220452245.06,"City",91.92,2405665,138.5,217.6
"313","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60878118.5900001,"City",91.92,2405665,138.5,217.6
"314","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19409442.4,"City",91.92,2405665,138.5,217.6
"315","Nagpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31360220.83,"City",91.92,2405665,138.5,217.6
"316","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10479370.75,"City",83.37,1684222,144,297.9
"317","Patna",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17121861.25,"City",83.37,1684222,144,297.9
"318","Patna",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27479224.55,"City",83.37,1684222,144,297.9
"319","Patna",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41502433.9,"City",83.37,1684222,144,297.9
"320","Patna",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7849915.56,"City",83.37,1684222,144,297.9
"321","Patna",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432310550.39,"City",83.37,1684222,144,297.9
"322","Patna",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9683903.87,"City",83.37,1684222,144,297.9
"323","Patna",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14913642.85,"City",83.37,1684222,144,297.9
"324","Patna",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48692.8,"City",83.37,1684222,144,297.9
"325","Patna",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53580834.25,"City",83.37,1684222,144,297.9
"326","Patna",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234300936.21,"City",83.37,1684222,144,297.9
"327","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40043357.93,"City",83.37,1684222,144,297.9
"328","Patna",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49441503.82,"City",83.37,1684222,144,297.9
"329","Patna",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189814253.63,"City",83.37,1684222,144,297.9
"330","Patna",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4249439.27,"City",83.37,1684222,144,297.9
"331","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,179825132.26,"City",83.37,1684222,144,297.9
"332","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18595491.3,"City",83.37,1684222,144,297.9
"333","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19304017.04,"City",83.37,1684222,144,297.9
"334","Patna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29445378.11,"City",83.37,1684222,144,297.9
"335","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1453934.27,"City",85.95,1010433,141.6,226
"336","Raipur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4304977.6,"City",85.95,1010433,141.6,226
"337","Raipur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5230821.74,"City",85.95,1010433,141.6,226
"338","Raipur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133098.89,"City",85.95,1010433,141.6,226
"339","Raipur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964198.13,"City",85.95,1010433,141.6,226
"340","Raipur",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127443301.99,"City",85.95,1010433,141.6,226
"341","Raipur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6896740.1,"City",85.95,1010433,141.6,226
"342","Raipur",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8016501.4,"City",85.95,1010433,141.6,226
"343","Raipur",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,748274.83,"City",85.95,1010433,141.6,226
"344","Raipur",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13826243.45,"City",85.95,1010433,141.6,226
"345","Raipur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65966056.83,"City",85.95,1010433,141.6,226
"346","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14506344.3,"City",85.95,1010433,141.6,226
"347","Raipur",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12540858.15,"City",85.95,1010433,141.6,226
"348","Raipur",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46926646.66,"City",85.95,1010433,141.6,226
"349","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1137986.86,"City",85.95,1010433,141.6,226
"350","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35942257.84,"City",85.95,1010433,141.6,226
"351","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12777238.46,"City",85.95,1010433,141.6,226
"352","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4729141.81,"City",85.95,1010433,141.6,226
"353","Raipur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7839137.56,"City",85.95,1010433,141.6,226
"354","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3777661.51,"City",87.37,1073427,142.2,175
"355","Ranchi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340577.99,"City",87.37,1073427,142.2,175
"356","Ranchi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16479915.03,"City",87.37,1073427,142.2,175
"357","Ranchi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62221.22,"City",87.37,1073427,142.2,175
"358","Ranchi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342120.97,"City",87.37,1073427,142.2,175
"359","Ranchi",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248896490.76,"City",87.37,1073427,142.2,175
"360","Ranchi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4477297.34,"City",87.37,1073427,142.2,175
"361","Ranchi",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7605499.17,"City",87.37,1073427,142.2,175
"362","Ranchi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1282931.41,"City",87.37,1073427,142.2,175
"363","Ranchi",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24632360.85,"City",87.37,1073427,142.2,175
"364","Ranchi",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111957733.19,"City",87.37,1073427,142.2,175
"365","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29676426.4,"City",87.37,1073427,142.2,175
"366","Ranchi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28212395.83,"City",87.37,1073427,142.2,175
"367","Ranchi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92150236.74,"City",87.37,1073427,142.2,175
"368","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1954416.23,"City",87.37,1073427,142.2,175
"369","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82653813.79,"City",87.37,1073427,142.2,175
"370","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28672099.17,"City",87.37,1073427,142.2,175
"371","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9494025.13,"City",87.37,1073427,142.2,175
"372","Ranchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16489588.07,"City",87.37,1073427,142.2,175
"373","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,914083.68,"Town",85.53,184000,144.5,670
"374","Sambalpur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586852.46,"Town",85.53,184000,144.5,670
"375","Sambalpur",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498122.67,"Town",85.53,184000,144.5,670
"376","Sambalpur",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9442586.52,"Town",85.53,184000,144.5,670
"377","Sambalpur",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7288194.42,"Town",85.53,184000,144.5,670
"378","Sambalpur",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80520402.06,"Town",85.53,184000,144.5,670
"379","Sambalpur",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211095.17,"Town",85.53,184000,144.5,670
"380","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,587432.02,"Town",85.53,184000,144.5,670
